Year,Decade,Month,Date,S&P Comp. Price,Dividend,Earnings,CPI,Monthly Inflation,Rolling 1Y Inflation,Long Interest Rate GS10,Real Prices,Real Dividends,Real Total Return Price,Real Earnings,BRolling Average Real Earnings,Return Percentage,1Y FRolling Return Percentage,5Y Frolling Return Percentage,10Y FRolling Return Percentage,Real TR Scaled Earnings,Rolling 10Y CAPE Average,CAPE (P/E10),TR P/E10 or TR CAPE,
1983,1980,3,1983.03,151.9,6.91,12.42,97.9,0,0.035978836,10.51,403.03,18.33,104499.52,32.95,43.65175,258.2847183,0.032102635,2.410946522,0.11154596,8544.33,14.61658333,9.23,11.78,
1983,1980,4,1983.04,157.7,6.92,12.48,98.6,0.007150153,0.038988409,10.4,415.45,18.23,108113.31,32.87,43.58641667,259.2318209,-0.002176328,2.380819497,0.105970606,8553.57,14.7135,9.53,12.17,
1983,1980,5,1983.05,164.1,6.93,12.53,99.2,0.006085193,0.035490605,10.38,429.69,18.15,112213.99,32.82,43.51558333,260.1510391,-0.043828492,2.341021859,0.102504172,8570.45,14.80458333,9.87,12.61,
1983,1980,6,1983.06,166.4,6.94,12.59,99.5,0.003024194,0.025773196,10.85,434.4,18.12,113837.97,32.87,43.43966667,261.057942,-0.077544426,2.369967875,0.101717553,8613.1,14.89333333,10,12.77,
1983,1980,7,1983.07,167,6.96,12.83,99.9,0.004020101,0.024615385,11.38,434.22,18.1,114186.19,33.35,43.3595,261.9685183,-0.092201955,2.365344667,0.101448285,8770.25,14.98175,10.01,12.79,
1983,1980,8,1983.08,162.4,6.98,13.06,100.2,0.003003003,0.025588536,11.85,421,18.09,111105.01,33.86,43.27666667,262.9073872,0.014979883,2.371676012,0.106090671,8937.18,15.06966667,9.73,12.42,
1983,1980,9,1983.09,167.2,7,13.3,100.7,0.00499002,0.028600613,11.65,431.29,18.06,114218.03,34.31,43.19708333,263.8288391,-0.003548214,2.363771348,0.104295363,9085.53,15.162,9.98,12.75,
1983,1980,10,1983.1,167.7,7.03,13.54,101,0.002979146,0.028513238,11.54,431.29,18.08,114618.33,34.83,43.11475,264.7569849,-0.013915837,2.386726289,0.104816829,9256.47,15.25375,10,12.77,
1983,1980,11,1983.11,165.2,7.06,13.79,101.2,0.001980198,0.032653061,11.69,424.02,18.12,113087.82,35.39,43.0325,265.7039762,0.01230663,2.383873694,0.106235881,9437.7,15.34633333,9.85,12.58,
1983,1980,12,1983.12,164.4,7.09,14.03,101.3,0.000988142,0.037909836,11.83,421.55,18.18,112833.14,35.98,42.95,266.6625311,0.007438152,2.402337073,0.107463469,9629.25,15.43958333,9.82,12.53,
1984,1980,1,1984.01,166.4,7.12,14.44,101.9,0.005923001,0.04192229,11.67,424.17,18.15,113938.17,36.81,42.8675,267.6143999,0.042575284,2.418283221,0.107987635,9887.42,15.53408333,9.89,12.63,
1984,1980,2,1984.02,157.3,7.15,14.85,102.4,0.004906771,0.045965271,11.84,399.02,18.14,107587.25,37.67,42.79208333,268.6287154,0.162531899,2.480015674,0.113896722,10156.84,15.63008333,9.32,11.9,
1984,1980,3,1984.03,157.4,7.18,15.26,102.6,0.001953125,0.048008172,12.32,398.49,18.18,107854.23,38.63,42.72566667,269.6573063,0.149791714,2.475844457,0.111647394,10456.52,15.72958333,9.33,11.9,
1984,1980,4,1984.04,157.6,7.22,15.57,103.1,0.004873294,0.045638945,12.63,397.06,18.2,107878.02,39.24,42.669,270.6919861,0.155899969,2.498247546,0.107696215,10660.01,15.82541667,9.31,11.88,
1984,1980,5,1984.05,156.6,7.27,15.89,103.4,0.002909796,0.04233871,13.41,393.4,18.25,107295.82,39.91,42.61325,271.739756,0.189528073,2.5291307,0.109388748,10884.91,15.915,9.23,11.78,
1984,1980,6,1984.06,153.1,7.31,16.2,103.7,0.002901354,0.042211055,13.56,383.49,18.31,105010.47,40.58,42.56216667,272.828444,0.242475346,2.569237346,0.112629942,11111.49,16.00641667,9.01,11.5,
1984,1980,7,1984.07,151.1,7.33,16.32,104.1,0.003857281,0.042042042,13.36,377.03,18.3,103658,40.72,42.51425,273.9330292,0.284602636,2.599492445,0.113193881,11195.89,16.10041667,8.87,11.32,
1984,1980,8,1984.08,164.4,7.36,16.44,104.5,0.003842459,0.042914172,12.72,408.64,18.29,112769.35,40.86,42.46525,274.9625832,0.156892542,2.573493307,0.106764699,11276.94,16.19375,9.62,12.27,
1984,1980,9,1984.09,166.1,7.38,16.56,105,0.004784689,0.042701092,12.52,410.9,18.26,113812.76,40.97,42.41666667,275.9840837,0.121580392,2.570541729,0.106350176,11347.02,16.28475,9.69,12.35,
1984,1980,10,1984.1,164.8,7.43,16.59,105.3,0.002857143,0.042574257,12.16,406.53,18.33,113023.32,40.92,42.36833333,277.0196295,0.142097401,2.576815714,0.106555769,11375.51,16.3755,9.6,12.23,
1984,1980,11,1984.11,166.3,7.48,16.61,105.3,0,0.040513834,11.57,410.23,18.45,114479.55,40.98,42.3265,278.0618677,0.196672593,2.555620345,0.104584584,11436.46,16.4655,9.69,12.35,
1984,1980,12,1984.12,164.5,7.53,16.64,105.3,0,0.039486673,11.5,405.79,18.57,113672.41,41.05,42.29125,279.1261983,0.265504708,2.581547253,0.104228836,11498.53,16.55316667,9.6,12.22,
1985,1980,1,1985.01,171.6,7.57,16.56,105.5,0.001899335,0.035328754,11.38,422.5,18.65,118789.12,40.76,42.26258333,280.1576805,0.216777597,2.529671119,0.101602668,11461.28,16.63908333,10,12.73,
1985,1980,2,1985.02,180.9,7.62,16.47,106,0.004739336,0.03515625,11.51,443.3,18.66,125073.61,40.37,42.239,281.1421385,0.22484975,2.47480627,0.0996153,11389.58,16.72425,10.49,13.36,
1985,1980,3,1985.03,179.4,7.66,16.39,106.4,0.003773585,0.037037037,11.86,437.97,18.7,124009.9,40.01,42.221,282.1470192,0.317782371,2.498079091,0.102973292,11329.56,16.81016667,10.37,13.2,
1985,1980,4,1985.04,180.6,7.69,16.13,106.9,0.004699248,0.03685742,11.43,438.83,18.68,124696.2,39.19,42.20733333,283.1560513,0.348949046,2.49701034,0.105495951,11137.04,16.9,10.4,13.22,
1985,1980,5,1985.05,184.9,7.71,15.87,107.3,0.003741815,0.037717602,10.85,447.61,18.67,127631.39,38.42,42.19483333,284.1397198,0.320772421,2.507993496,0.106347563,10954.63,16.99366667,10.61,13.49,
1985,1980,6,1985.06,188.9,7.74,15.61,107.6,0.002795899,0.037608486,10.16,456.02,18.68,130472.92,37.68,42.1845,285.1122758,0.325200049,2.513058807,0.10715652,10781.8,17.09025,10.81,13.74,
1985,1980,7,1985.07,192.5,7.77,15.48,107.8,0.001858736,0.035542747,10.31,463.84,18.73,133159.34,37.31,42.177,286.0803294,0.275060766,2.49964103,0.108762089,10710.37,17.1895,11,13.98,
1985,1980,8,1985.08,188.3,7.81,15.36,108,0.001855288,0.033492823,10.33,452.88,18.78,130462.02,36.93,42.17266667,287.0719396,0.328699111,2.45298406,0.111312212,10639.76,17.29266667,10.74,13.65,
1985,1980,9,1985.09,184.1,7.84,15.23,108.3,0.002777778,0.031428571,10.37,441.56,18.8,127650.16,36.53,42.16841667,288.0890479,0.318622554,2.434127632,0.11759112,10560.09,17.39716667,10.47,13.31,
1985,1980,10,1985.1,186.2,7.86,15.02,108.7,0.003693444,0.032288699,10.24,444.95,18.78,129083.64,35.9,42.16516667,289.1081919,0.301633654,2.408766313,0.116995458,10414.94,17.5095,10.55,13.41,
1985,1980,11,1985.11,197.5,7.88,14.82,109,0.00275989,0.035137702,9.78,470.65,18.78,136994.54,35.31,42.15575,290.0751939,0.268656911,2.389070971,0.113036058,10277.5,17.621,11.16,14.19,
1985,1980,12,1985.12,207.3,7.9,14.61,109.3,0.002752294,0.037986705,9.26,492.65,18.77,143852.97,34.72,42.141,290.9983152,0.227713338,2.388515494,0.11138329,10138.41,17.73091667,11.69,14.85,
1986,1980,1,1986.01,208.2,7.94,14.58,109.6,0.002744739,0.038862559,9.19,493.44,18.82,144539.94,34.55,42.11991667,291.9230302,0.29522186,2.378747248,0.110386635,10121.96,17.84208333,11.72,14.88,
1986,1980,2,1986.02,219.4,7.98,14.55,109.3,-0.002737226,0.031132075,8.7,521.41,18.96,153196.38,34.58,42.08883333,292.8117412,0.296345645,2.414884191,0.109940563,10159.56,17.95075,12.39,15.73,
1986,1980,3,1986.03,232.3,8.02,14.52,108.8,-0.004574565,0.022556391,7.78,554.6,19.15,163418.06,34.67,42.05008333,293.659322,0.262794516,2.39228323,0.102006549,10214.51,18.064,13.19,16.73,
1986,1980,4,1986.04,238,8.05,14.58,108.6,-0.001838235,0.015902713,7.3,569.26,19.25,168208.82,34.88,42.00366667,294.4868074,0.209867414,2.388737282,0.098621452,10306.89,18.16766667,13.55,17.18,
1986,1980,5,1986.05,238.5,8.07,14.65,108.9,0.002762431,0.014911463,7.71,568.88,19.26,168572.02,34.94,41.95258333,295.3226339,0.205090916,2.385976837,0.100733706,10352.3,18.26658333,13.56,17.18,
1986,1980,6,1986.06,245.3,8.1,14.71,109.5,0.005509642,0.017657993,7.8,581.89,19.21,172902.72,34.89,41.89691667,296.1398718,0.223452818,2.371049828,0.09927153,10368.52,18.36866667,13.89,17.58,
1986,1980,7,1986.07,240.2,8.14,14.76,109.5,0,0.015769944,7.3,569.8,19.32,169786.25,35.01,41.83516667,296.9751667,0.28143716,2.389513247,0.097174871,10430.83,18.46933333,13.62,17.23,
1986,1980,8,1986.08,245,8.19,14.8,109.7,0.001826484,0.015740741,7.17,580.12,19.38,173344.77,35.05,41.7725,297.8084707,0.329145321,2.393287131,0.098015529,10473.77,18.563,13.89,17.55,
1986,1980,9,1986.09,238.3,8.23,14.85,110.2,0.004557885,0.01754386,7.45,561.7,19.4,168322.38,35,41.70825,298.6659783,0.320414552,2.41019922,0.10310882,10489.25,18.659,13.47,17.01,
1986,1980,10,1986.1,237.4,8.25,14.73,110.3,0.000907441,0.014719411,7.43,559.07,19.42,168019.61,34.68,41.641,299.5341192,0.162974905,2.413642266,0.107421047,10422.81,18.76075,13.43,16.94,
1986,1980,11,1986.11,245.1,8.26,14.6,110.4,0.000906618,0.012844037,7.25,576.68,19.44,173799.07,34.36,41.5685,300.3787022,-0.014863486,2.390665823,0.108926235,10355.12,18.8695,13.87,17.49,
1986,1980,12,1986.12,248.6,8.28,14.48,110.5,0.000905797,0.010978957,7.11,584.39,19.46,176610.21,34.04,41.4895,301.2129229,-0.043466853,2.387477238,0.108468873,10286.87,18.98383333,14.09,17.74,
1987,1980,1,1987.01,264.5,8.3,14.69,111.2,0.006334842,0.01459854,7.08,617.85,19.39,187211.29,34.31,41.40458333,302.0044347,-0.061736928,2.396894401,0.105217131,10395.15,19.09741667,14.92,18.78,
1987,1980,2,1987.02,280.9,8.32,14.89,111.6,0.003597122,0.021043001,7.25,653.8,19.37,198595.46,34.66,41.32175,302.7556745,-0.088430823,2.352223755,0.103066619,10529.52,19.20916667,15.82,19.89,
1987,1980,3,1987.03,292.5,8.34,15.1,112.1,0.004480287,0.030330882,7.25,677.77,19.33,206363.43,34.99,41.2435,303.4741284,-0.098264455,2.3180645,0.097880882,10653.29,19.32125,16.43,20.63,
1987,1980,4,1987.04,289.3,8.4,14.87,112.7,0.005352364,0.037753223,8.02,666.78,19.36,203510.37,34.28,41.16833333,304.2136687,-0.098341377,2.329733149,0.095471541,10462.74,19.42433333,16.2,20.3,
1987,1980,5,1987.05,289.1,8.46,14.65,113.1,0.003549246,0.038567493,8.61,663.97,19.43,203144.61,33.64,41.08625,304.954501,-0.119465193,2.345261181,0.105441696,10291.93,19.51925,16.16,20.23,
1987,1980,6,1987.06,301.4,8.52,14.42,113.5,0.003536693,0.03652968,8.4,689.78,19.5,211538.32,33,40.99658333,305.6750558,-0.107456134,2.308606192,0.10657641,10120.71,19.634,16.83,21.04,
1987,1980,7,1987.07,310.1,8.57,14.9,113.8,0.002643172,0.039269406,8.45,707.82,19.55,217570.41,34.01,40.9,306.3809867,-0.13849512,2.302650033,0.109503448,10454.04,19.75425,17.31,21.61,
1987,1980,8,1987.08,329.4,8.61,15.38,114.4,0.005272408,0.04284412,8.76,747.93,19.56,230400.39,34.92,40.81025,307.05074,-0.203789195,2.270713787,0.103342174,10757.61,19.88308333,18.33,22.85,
1987,1980,9,1987.09,318.7,8.66,15.86,115,0.005244755,0.043557169,9.42,719.85,19.56,222255.32,35.82,40.72583333,307.7522678,-0.164301624,2.296465524,0.108358521,11060.46,20.00191667,17.68,22.01,
1987,1980,10,1987.1,280.2,8.71,16.41,115.3,0.002608696,0.045330916,9.52,631.25,19.62,195402.59,36.96,40.64675,308.5486574,-0.016578798,2.373780159,0.124278215,11441.51,20.12683333,15.53,19.31,
1987,1980,11,1987.11,245,8.76,16.95,115.4,0.000867303,0.045289855,8.86,551.47,19.72,171215.81,38.16,40.57633333,309.4716666,0.098786204,2.484114353,0.137984407,11847.64,20.27158333,13.59,16.89,
1987,1980,12,1987.12,241,8.81,17.5,115.4,0,0.044343891,8.99,542.47,19.83,168933.52,39.39,40.51558333,310.4154147,0.137679544,2.518671944,0.142621865,12266.96,20.42783333,13.39,16.62,
1988,1980,1,1988.01,250.5,8.86,17.86,115.7,0.002599653,0.040467626,8.67,562.39,19.88,175653.44,40.1,40.46425,311.3338608,0.126998936,2.490948113,0.138231972,12525.95,20.5915,13.9,17.24,
1988,1980,2,1988.02,258.1,8.9,18.23,116,0.002592913,0.039426523,8.21,577.95,19.94,181033.5,40.81,40.42091667,312.2338438,0.124972008,2.481402832,0.141655891,12784.36,20.7495,14.3,17.71,
1988,1980,3,1988.03,265.7,8.95,18.59,116.5,0.004310345,0.039250669,8.37,592.42,19.96,186085.24,41.45,40.38558333,313.1103271,0.086443557,2.476576308,0.144215442,13019.66,20.91958333,14.67,18.15,
1988,1980,4,1988.04,262.6,9.04,19.62,117.1,0.005150215,0.039041704,8.72,582.5,20.06,183496.88,43.51,40.35816667,314.016103,0.133653008,2.476992997,0.149451555,13707.55,21.09983333,14.43,17.84,
1988,1980,5,1988.05,256.1,9.14,20.64,117.5,0.003415884,0.038903625,9.09,566.15,20.2,178875.9,45.64,40.34733333,314.9514263,0.203985445,2.500931248,0.151919477,14418.54,21.29025,14.03,17.33,
1988,1980,6,1988.06,270.7,9.23,21.67,118,0.004255319,0.039647577,8.92,595.89,20.32,188807.23,47.7,40.35425,315.8491332,0.176555898,2.470281835,0.145705493,15114.34,21.48133333,14.77,18.21,
1988,1980,7,1988.07,269.1,9.31,22.02,118.5,0.004237288,0.041300527,9.06,589.87,20.4,187437.97,48.28,40.37891667,316.7614898,0.215415212,2.47776055,0.151421258,15340.03,21.66491667,14.61,17.99,
1988,1980,8,1988.08,263.7,9.38,22.38,119,0.004219409,0.04020979,9.26,575.6,20.48,183447.28,48.84,40.4075,317.7061849,0.298059094,2.505129193,0.145454225,15566.72,21.862,14.24,17.52,
1988,1980,9,1988.09,268,9.46,22.73,119.8,0.006722689,0.04173913,8.98,581.08,20.51,185738.41,49.28,40.43875,318.6434398,0.283822501,2.506470944,0.138163175,15753.11,22.0385,14.37,17.65,
1988,1980,10,1988.1,277.4,9.55,23.07,120.2,0.003338898,0.042497832,8.8,599.46,20.64,192163.05,49.86,40.47283333,319.5602542,0.238527178,2.490433237,0.135478138,15983.55,22.19816667,14.81,18.17,
1988,1980,11,1988.11,271,9.64,23.42,120.3,0.000831947,0.042461005,8.96,585.15,20.81,188129.57,50.56,40.50691667,320.506571,0.239216727,2.506914728,0.149800215,16255.99,22.35616667,14.45,17.69,
1988,1980,12,1988.12,276.5,9.75,23.75,120.5,0.00166251,0.044194107,9.11,596.03,21.02,192192.21,51.2,40.54041667,321.4539201,0.244282482,2.500197332,0.152040746,16508.37,22.54716667,14.7,17.98,
1989,1980,1,1989.01,285.4,9.81,24.16,121.1,0.004979253,0.046672429,9.09,612.17,21.05,197961.24,51.82,40.57283333,322.3762517,0.169277935,2.491638446,0.154028225,16758.04,22.74816667,15.09,18.43,
1989,1980,2,1989.02,294,9.9,24.56,121.6,0.004128819,0.048275862,9.17,628.02,21.14,203657.62,52.46,40.60366667,323.2852457,0.102681402,2.470941692,0.150542875,17013.03,22.96058333,15.47,18.86,
1989,1980,3,1989.03,292.7,10.01,24.96,122.3,0.005756579,0.049785408,9.36,621.67,21.26,202171.11,53.01,40.63433333,324.2064761,0.134679975,2.465688804,0.154358894,17240.15,23.16833333,15.3,18.62,
1989,1980,4,1989.04,302.3,10.09,25.05,123.1,0.006541292,0.051238258,9.18,637.88,21.28,208021.79,52.85,40.66366667,325.1143005,0.103245242,2.423577311,0.155034053,17235.39,23.3855,15.69,19.06,
1989,1980,5,1989.05,313.9,10.19,25.13,123.8,0.005686434,0.053617021,8.86,658.61,21.39,215363.98,52.73,40.68933333,325.9977377,0.104131016,2.408461632,0.150920753,17243.73,23.61058333,16.19,19.63,
1989,1980,6,1989.06,323.7,10.37,25.22,124.1,0.002423263,0.051694915,8.28,677.53,21.71,222142.26,52.79,40.71241667,326.8707364,0.09844876,2.394394388,0.14665589,17307.47,23.83033333,16.64,20.15,
1989,1980,7,1989.07,331.9,10.42,24.71,124.4,0.002417405,0.04978903,8.02,693.02,21.76,227814.96,51.6,40.73375,327.7278289,0.068817254,2.373751047,0.148493762,16960.85,24.04316667,17.01,20.56,
1989,1980,8,1989.08,346.6,10.55,24.2,124.6,0.001607717,0.047058824,8.11,722.56,21.99,238125.41,50.45,40.74333333,328.5579744,-0.066422731,2.363365226,0.138758016,16626.18,24.26666667,17.73,21.39,
1989,1980,9,1989.09,347.3,10.73,23.69,125,0.003210273,0.043405676,8.19,721.7,22.3,238455.15,49.23,40.741,329.4075793,-0.115566512,2.367844791,0.137374809,16265.48,24.46833333,17.71,21.33,
1989,1980,10,1989.1,347.4,10.8,23.43,125.6,0.0048,0.044925125,8.01,718.46,22.33,237999.16,48.45,40.72675,330.2629235,-0.139557341,2.367438763,0.135933942,16049.32,24.66508333,17.64,21.21,
1989,1980,11,1989.11,340.2,10.92,23.16,125.9,0.002388535,0.046550291,7.87,701.89,22.54,233133.31,47.79,40.70716667,331.1507786,-0.097396421,2.379790081,0.146055835,15873.42,24.856,17.24,20.7,
1989,1980,12,1989.12,348.6,11.06,22.87,126.1,0.001588562,0.046473029,7.84,718.08,22.78,239141.4,47.11,40.68383333,332.0289104,-0.079696447,2.357489135,0.146314471,15688.94,25.07241667,17.65,21.15,
1990,1990,1,1990.01,339.97,11.14,22.49,127.4,0.010309278,0.052023121,8.21,693.16,22.71,231471.71,45.85,40.657,332.9369121,-0.061325637,2.394990727,0.149579481,15312.52,25.29366667,17.05,20.41,
1990,1990,2,1990.02,330.45,11.23,22.08,128,0.004709576,0.052631579,8.47,670.59,22.79,224569.47,44.81,40.62166667,333.8834161,0.078222877,2.44051353,0.149496057,15005.28,25.51633333,16.51,19.74,
1990,1990,3,1990.03,338.46,11.32,21.67,128.7,0.00546875,0.052330335,8.59,683.11,22.85,229399.51,43.74,40.5795,334.8163546,0.086045214,2.442889908,0.150549822,14687.37,25.73033333,16.83,20.1,
1990,1990,4,1990.04,338.18,11.44,21.53,128.9,0.001554002,0.047116166,8.79,681.48,23.05,229499.05,43.39,40.53083333,335.7656424,0.108458096,2.464131208,0.152061165,14613.14,25.95025,16.81,20.06,
1990,1990,5,1990.05,350.25,11.55,21.4,129.2,0.002327386,0.04361874,8.76,704.17,23.23,237790.05,43.02,40.48691667,336.6884133,0.064748168,2.462893724,0.144544865,14526.55,26.17291667,17.39,20.72,
1990,1990,6,1990.06,360.39,11.66,21.26,129.9,0.005417957,0.046736503,8.48,720.65,23.32,244011.89,42.51,40.447,337.5997225,0.038139617,2.467186813,0.1445541,14394.66,26.37775,17.82,21.21,
1990,1990,7,1990.07,360.03,11.73,21.42,130.4,0.003849115,0.048231511,8.47,717.17,23.36,243492.56,42.67,40.41016667,338.5186079,0.046943939,2.494834707,0.14550149,14486.6,26.58575,17.75,21.1,
1990,1990,8,1990.08,330.75,11.78,21.58,131.6,0.009202454,0.056179775,8.75,652.84,23.26,222308.47,42.59,40.37733333,339.5251976,0.173991301,2.56293289,0.157056453,14504.66,26.79416667,16.17,19.21,
1990,1990,9,1990.09,315.41,11.83,21.74,132.7,0.008358663,0.0616,8.89,617.4,23.16,210897.72,42.55,40.34925,340.5900875,0.228375916,2.627912738,0.16130322,14536.37,27.01666667,15.3,18.17,
1990,1990,10,1990.1,307.12,11.93,21.61,133.5,0.006028636,0.062898089,8.72,597.57,23.21,204784.63,42.04,40.32658333,341.695634,0.265490433,2.655942007,0.158303543,14407.14,27.23833333,14.82,17.59,
1990,1990,11,1990.11,315.29,12.01,21.47,133.8,0.002247191,0.062748213,8.39,612.09,23.32,210426.96,41.69,40.30166667,342.7843454,0.228169908,2.655914774,0.154197522,14331.45,27.44291667,15.19,18.02,
1990,1990,12,1990.12,328.75,12.09,21.34,133.8,0,0.061062649,8.08,638.22,23.47,220082.68,41.43,40.27541667,343.8382689,0.184401199,2.650206298,0.145223364,14286.13,27.6395,15.85,18.8,
1991,1990,1,1991.01,325.49,12.11,21.18,134.6,0.005979073,0.056514914,8.09,628.14,23.36,217276.56,40.88,40.24891667,344.9046709,0.286116781,2.65876685,0.146491125,14140.63,27.818,15.61,18.5,
1991,1990,2,1991.02,362.26,12.11,21.03,134.8,0.001485884,0.053125,7.85,698.06,23.34,242135.94,40.52,40.22283333,345.8698106,0.143011649,2.621350794,0.13123984,14054.33,27.99608333,17.35,20.56,
1991,1990,3,1991.03,372.28,12.11,20.94,135,0.00148368,0.048951049,8.11,716.3,23.3,249138.24,40.29,40.1995,346.8127042,0.094122805,2.597570978,0.117078154,14013.52,28.15008333,17.82,21.1,
1991,1990,4,1991.04,379.68,12.13,20.36,135.2,0.001481481,0.048875097,8.04,729.46,23.3,254390.08,39.12,40.17866667,347.7375319,0.072826621,2.583155092,0.114806607,13643.65,28.271,18.16,21.48,
1991,1990,5,1991.05,377.99,12.14,19.86,135.6,0.00295858,0.049535604,8.07,724.07,23.26,253186.52,38.04,40.147,348.6713301,0.098646642,2.603840141,0.122273327,13300.48,28.38775,18.04,21.33,
1991,1990,6,1991.06,378.29,12.15,19.41,136,0.002949853,0.046959199,8.28,722.51,23.21,253318.41,37.07,40.10566667,349.6088635,0.079615808,2.61411155,0.11931552,12997.73,28.52133333,18.02,21.29,
1991,1990,7,1991.07,380.23,12.19,18.84,136.2,0.001470588,0.044478528,8.27,725.15,23.25,254923.06,35.93,40.056,350.5452803,0.09100436,2.584649004,0.115910941,12631.17,28.64675,18.1,21.38,
1991,1990,8,1991.08,389.4,12.24,18.33,136.6,0.002936858,0.037993921,7.9,740.47,23.27,260988.21,34.86,39.99866667,351.4629087,0.072636998,2.590026214,0.110991405,12285.35,28.76391667,18.51,21.85,
1991,1990,9,1991.09,387.2,12.28,17.82,137.2,0.004392387,0.033911078,7.65,733.06,23.25,259061.68,33.74,39.93308333,352.3976482,0.081636968,2.609418023,0.098134092,11922.72,28.87133333,18.36,21.66,
1991,1990,10,1991.1,386.88,12.25,17.2,137.4,0.001457726,0.029213483,7.53,731.39,23.16,259152.99,32.52,39.85958333,353.3294139,0.064704444,2.638042238,0.101914024,11523.69,28.94891667,18.35,21.64,
1991,1990,11,1991.11,385.92,12.23,16.59,137.8,0.002911208,0.029895366,7.42,727.46,23.05,258440.06,31.27,39.776,354.2636021,0.095529462,2.676655866,0.107851723,11107.66,29.03416667,18.29,21.56,
1991,1990,12,1991.12,388.51,12.2,15.97,137.9,0.000725689,0.03064275,7.09,731.81,22.98,260666.19,30.08,39.68241667,355.1938071,0.122496285,2.681039669,0.108952468,10714.88,29.13183333,18.44,21.73,
1992,1990,1,1992.01,416.08,12.24,16.05,138.1,0.001450326,0.026002972,7.03,782.61,23.02,279443.03,30.18,39.57941667,356.0654988,0.043425095,2.653024156,0.100688388,10777.11,29.23233333,19.77,23.29,
1992,1990,2,1992.02,412.56,12.28,16.12,138.6,0.003620565,0.028189911,7.34,773.19,23.01,276764.2,30.22,39.48258333,356.9510858,0.067952033,2.690966487,0.09756521,10816.25,29.31991667,19.58,23.06,
1992,1990,3,1992.03,407.36,12.32,16.19,139.3,0.005050505,0.031851852,7.54,759.61,22.97,272587.83,30.19,39.39133333,357.8523453,0.103778881,2.697590889,0.103934685,10833.65,29.39916667,19.28,22.7,
1992,1990,4,1992.04,407.41,12.32,16.48,139.5,0.00143575,0.031804734,7.48,758.61,22.94,272916.45,30.69,39.30366667,358.7585716,0.0846392,2.672110959,0.0992473,11041.86,29.49091667,19.3,22.71,
1992,1990,5,1992.05,414.81,12.32,16.77,139.7,0.001433692,0.030235988,7.39,771.28,22.91,278162.52,31.18,39.2265,359.6505031,0.070411607,2.725549431,0.094022836,11243.38,29.57183333,19.66,23.13,
1992,1990,6,1992.06,408.27,12.32,17.05,140.2,0.003579098,0.030882353,7.26,756.41,22.83,273486.56,31.59,39.16133333,360.5586256,0.096614144,2.778236793,0.089151162,11421.23,29.64241667,19.32,22.72,
1992,1990,7,1992.07,415.05,12.34,17.38,140.5,0.0021398,0.031571219,6.84,767.33,22.82,278122.17,32.13,39.10833333,361.4544459,0.078994134,2.808735756,0.074895657,11646.22,29.70133333,19.62,23.07,
1992,1990,8,1992.08,417.93,12.37,17.71,140.9,0.002846975,0.03147877,6.59,770.47,22.8,279945.61,32.65,39.066,362.3439459,0.087845635,2.806851479,0.075052117,11862.84,29.73333333,19.72,23.18,
1992,1990,9,1992.09,418.48,12.4,18.04,141.3,0.002838893,0.029883382,6.42,769.3,22.8,280210.69,33.16,39.03316667,363.2411153,0.099265128,2.815151738,0.069544879,12079.43,29.76558333,19.71,23.16,
1992,1990,10,1992.1,412.5,12.39,18.39,141.8,0.00353857,0.03202329,6.59,755.63,22.69,275921.34,33.69,39.00966667,364.1540304,0.125567635,2.839474748,0.069546367,12301.07,29.78775,19.37,22.76,
1992,1990,11,1992.11,422.84,12.38,18.74,142,0.001410437,0.030478955,6.87,773.48,22.65,283128.7,34.28,38.99825,365.0452759,0.096249338,2.813217502,0.073658714,12548.08,29.80933333,19.83,23.3,
1992,1990,12,1992.12,435.64,12.39,19.09,141.9,-0.000704225,0.029006526,6.77,797.45,22.68,292596.83,34.94,38.99791667,365.9155809,0.070190644,2.810724343,0.069257001,12821.76,29.83866667,20.45,24.02,
1993,1990,1,1993.01,435.23,12.41,19.34,142.6,0.004933051,0.032585083,6.6,792.79,22.61,291577.87,35.23,39.00875,366.787018,0.089591779,2.815586116,0.068920555,12956.63,29.86075,20.32,23.87,
1993,1990,2,1993.02,441.7,12.45,19.59,143.1,0.003506311,0.032467532,6.26,801.77,22.59,295570.89,35.56,39.02416667,367.6479788,0.070405682,2.853117679,0.059600837,13108.97,29.88225,20.55,24.12,
1993,1990,3,1993.03,450.16,12.48,19.84,143.6,0.00349406,0.030868629,5.98,814.28,22.57,300876.69,35.89,39.04425,368.5002825,0.033044866,2.879745523,0.05845895,13260.6,29.88775,20.86,24.48,
1993,1990,4,1993.04,443.08,12.49,19.67,144,0.002785515,0.032258065,5.97,799.25,22.54,296015.88,35.48,39.06875,369.3670691,0.013502147,2.918957484,0.065890821,13141.27,29.8915,20.46,24.01,
1993,1990,5,1993.05,445.25,12.51,19.5,144.2,0.001388889,0.032211883,6.04,802.05,22.53,297748.39,35.13,39.0905,370.2341999,0.017585586,2.913040299,0.070971796,13040.08,29.90791667,20.52,24.07,
1993,1990,6,1993.06,448.06,12.52,19.33,144.4,0.001386963,0.029957204,5.96,805.99,22.52,299909.23,34.77,39.10975,371.1004355,0.018005681,2.909163042,0.07603362,12938.55,29.9335,20.61,24.18,
